timestamp,left_ticks,right_ticks
142.0,7929,6657
142.1,7932,6654
142.2,7936,6654
142.3,7945,6652
142.4,7945,6652
142.5,7951,6650
142.6,7957,6650
142.7,7962,6650
142.8,7963,6653
142.9,7966,6655
143.0,7970,6662
143.1,7979,6665
143.2,7985,6666
143.3,7993,6664
143.4,7993,6669
143.5,7997,6673
143.6,8001,6677
143.7,8008,6678
143.8,8011,6681
143.9,8018,6678
144.0,8022,6680
144.1,8026,6680
144.2,8030,6685
144.3,8031,6693
144.4,8036,6697
144.5,8041,6703
144.6,8041,6705
144.7,8047,6705
144.8,8045,6707
144.9,8044,6706
145.0,8045,6705
145.1,8047,6707
145.2,8046,6707
145.3,8050,6703
145.4,8053,6710
145.5,8057,6713
145.6,8062,6716
145.7,8066,6723
145.8,8064,6725
145.9,8066,6728
146.0,8069,6732
146.1,8073,6728
146.2,8073,6729
146.3,8073,6730
146.4,8079,6728
146.5,8080,6731
146.6,8082,6734
146.7,8090,6738
146.8,8092,6741
146.9,8096,6743
147.0,8096,6747
147.1,8103,6747
147.2,8104,6751
147.3,8109,6754
147.4,8109,6758
147.5,8110,6755
147.6,8112,6759
147.7,8117,6763
147.8,8122,6770
147.9,8122,6769
148.0,8128,6773
148.1,8130,6774
148.2,8133,6776
148.3,8134,6776
148.4,8137,6778
148.5,8138,6780
148.6,8142,6790
148.7,8142,6792
148.8,8140,6795
148.9,8145,6800
149.0,8148,6801
149.1,8153,6806
149.2,8152,6807
149.3,8154,6808
149.4,8155,6815
149.5,8160,6819
149.6,8162,6825
149.7,8165,6826
149.8,8164,6831
149.9,8165,6829
150.0,8170,6829
150.1,8173,6834
150.2,8171,6836
150.3,8174,6843
150.4,8178,6848
150.5,8184,6852
150.6,8189,6852
150.7,8192,6854
150.8,8194,6860
150.9,8200,6863
151.0,8204,6865
151.1,8208,6864
151.2,8212,6868
151.3,8214,6868
151.4,8215,6875
151.5,8213,6876
151.6,8215,6881
151.7,8220,6882
151.8,8224,6880
151.9,8226,6880
152.0,8231,6882
152.1,8240,6884
152.2,8244,6887
152.3,8253,6890
152.4,8252,6888
152.5,8257,6893
152.6,8260,6897
152.7,8266,6904
152.8,8267,6907
152.9,8267,6912
153.0,8270,6912
153.1,8276,6916
153.2,8279,6920
153.3,8277,6920
153.4,8280,6923
153.5,8288,6931
153.6,8294,6934
153.7,8296,6938
153.8,8297,6936
153.9,8297,6937
154.0,8306,6940
154.1,8309,6943
154.2,8311,6950
154.3,8316,6957
154.4,8317,6958
154.5,8325,6958
154.6,8328,6962
154.7,8330,6961
154.8,8333,6967
154.9,8338,6969
155.0,8347,6976
155.1,8353,6979
155.2,8360,6983
155.3,8363,6984
155.4,8369,6989
155.5,8374,6995
155.6,8376,6999
155.7,8381,7000
155.8,8384,7003
155.9,8389,7005
156.0,8389,7001
156.1,8394,7008
156.2,8403,7014
156.3,8405,7014
156.4,8411,7018
156.5,8413,7020
156.6,8417,7020
156.7,8422,7028
156.8,8425,7030
156.9,8427,7036
157.0,8429,7037
157.1,8433,7040
157.2,8437,7044
157.3,8439,7044
157.4,8442,7044
157.5,8444,7050
157.6,8447,7054
157.7,8452,7056
157.8,8455,7064
157.9,8460,7067
158.0,8464,7069
158.1,8469,7072
158.2,8475,7075
158.3,8479,7083
158.4,8482,7088
158.5,8484,7097
158.6,8485,7100
158.7,8488,7103
158.8,8488,7105
158.9,8494,7109
159.0,8501,7111
159.1,8505,7118
159.2,8508,7122
159.3,8514,7125
159.4,8516,7129
159.5,8521,7130
159.6,8524,7136
159.7,8534,7139
159.8,8544,7145
159.9,8547,7148
160.0,8549,7155
160.1,8557,7157
160.2,8560,7163
160.3,8565,7163
160.4,8568,7166
160.5,8573,7171
160.6,8578,7179
160.7,8579,7182
160.8,8582,7185
160.9,8588,7192
161.0,8594,7195
161.1,8597,7198
161.2,8608,7204
161.3,8613,7203
161.4,8617,7206
161.5,8617,7216
161.6,8617,7220
161.7,8625,7223
161.8,8632,7232
161.9,8636,7234
162.0,8642,7238
162.1,8645,7243
162.2,8647,7249
162.3,8653,7258
162.4,8653,7257
162.5,8656,7260
162.6,8662,7265
162.7,8661,7267
162.8,8668,7266
162.9,8673,7267
163.0,8676,7272
163.1,8685,7276
163.2,8688,7279
163.3,8693,7283
163.4,8696,7287
163.5,8701,7290
163.6,8703,7294
163.7,8707,7296
163.8,8710,7299
163.9,8713,7304
164.0,8719,7305
164.1,8726,7309
164.2,8731,7312
164.3,8738,7313
164.4,8742,7313
164.5,8749,7318
164.6,8756,7319
164.7,8761,7320
164.8,8762,7327
164.9,8770,7335
165.0,8776,7337
165.1,8777,7339
165.2,8783,7343
165.3,8788,7345
165.4,8789,7351
165.5,8793,7354
165.6,8796,7359
165.7,8798,7364
165.8,8800,7371
165.9,8801,7376
166.0,8806,7382
166.1,8807,7387
166.2,8808,7393
166.3,8811,7399
166.4,8815,7406
166.5,8822,7407
166.6,8828,7418
166.7,8835,7420
166.8,8835,7424
166.9,8838,7425
167.0,8846,7430
167.1,8852,7432
167.2,8859,7435
167.3,8860,7441
167.4,8863,7446
167.5,8867,7450
167.6,8874,7457
167.7,8877,7461
167.8,8881,7466
167.9,8889,7466
168.0,8896,7472
168.1,8901,7480
168.2,8903,7484
168.3,8910,7486
168.4,8911,7489
168.5,8916,7498
168.6,8924,7501
168.7,8931,7504
168.8,8934,7511
168.9,8942,7517
169.0,8950,7523
169.1,8955,7527
169.2,8960,7532
169.3,8964,7538
169.4,8970,7542
169.5,8973,7544
169.6,8977,7546
169.7,8981,7547
169.8,8986,7549
169.9,8990,7554
170.0,8994,7561
170.1,9002,7560
170.2,9007,7562
170.3,9008,7569
170.4,9018,7570
170.5,9021,7576
170.6,9026,7578
170.7,9032,7580
170.8,9038,7587
170.9,9039,7590
171.0,9039,7599
171.1,9046,7606
171.2,9051,7612
171.3,9060,7612
171.4,9068,7616
171.5,9074,7621
171.6,9079,7632
171.7,9081,7642
171.8,9085,7647
171.9,9091,7648
172.0,9093,7651
172.1,9098,7654
172.2,9102,7661
172.3,9110,7668
172.4,9114,7672
172.5,9120,7676
172.6,9124,7682
172.7,9129,7685
172.8,9138,7692
172.9,9140,7700
173.0,9144,7700
173.1,9146,7709
173.2,9146,7713
173.3,9151,7719
173.4,9152,7719
173.5,9156,7727
173.6,9160,7731
173.7,9162,7733
173.8,9167,7738
173.9,9171,7745
174.0,9175,7749
174.1,9185,7755
174.2,9188,7759
174.3,9193,7763
174.4,9196,7763
174.5,9199,7769
174.6,9206,7773
174.7,9209,7776
174.8,9211,7781
174.9,9213,7784
175.0,9218,7793
175.1,9221,7799
175.2,9229,7808
175.3,9239,7810
175.4,9246,7809
175.5,9254,7813
175.6,9259,7817
175.7,9265,7822
175.8,9266,7823
175.9,9266,7829
176.0,9273,7838
176.1,9277,7842
176.2,9281,7851
176.3,9282,7855
176.4,9283,7860
176.5,9286,7863
176.6,9294,7864
176.7,9295,7863
176.8,9297,7864
176.9,9298,7868
177.0,9302,7875
177.1,9305,7875
177.2,9313,7876
177.3,9315,7877
177.4,9322,7882
177.5,9327,7889
177.6,9328,7895
177.7,9336,7898
177.8,9344,7904
177.9,9348,7904
178.0,9357,7913
178.1,9364,7914
178.2,9365,7912
178.3,9370,7914
178.4,9379,7919
178.5,9388,7924
178.6,9394,7925
178.7,9401,7930
178.8,9407,7935
178.9,9410,7941
179.0,9417,7945
179.1,9420,7955
179.2,9422,7962
179.3,9430,7970
179.4,9429,7976
179.5,9432,7982
179.6,9437,7989
179.7,9442,7993
179.8,9446,8001
179.9,9453,8005
180.0,9462,8015
180.1,9467,8018
180.2,9475,8024
180.3,9481,8030
180.4,9485,8038
180.5,9490,8037
180.6,9495,8044
180.7,9501,8051
180.8,9506,8053
180.9,9513,8061
181.0,9516,8068
181.1,9522,8069
181.2,9529,8072
181.3,9535,8070
181.4,9544,8074
181.5,9550,8078
181.6,9553,8084
181.7,9555,8090
181.8,9563,8095
181.9,9565,8103
182.0,9568,8108
182.1,9574,8113
182.2,9575,8120
182.3,9578,8125
182.4,9587,8133
182.5,9592,8138
182.6,9601,8144
182.7,9603,8148
182.8,9608,8153
182.9,9613,8156
183.0,9618,8158
183.1,9624,8162
183.2,9627,8169
183.3,9631,8175
183.4,9638,8181
183.5,9642,8187
183.6,9646,8192
183.7,9651,8196
183.8,9654,8200
183.9,9664,8204
184.0,9672,8207
184.1,9677,8212
184.2,9680,8218
184.3,9688,8225
184.4,9691,8231
184.5,9698,8237
184.6,9702,8242
184.7,9706,8250
184.8,9716,8253
184.9,9723,8261
185.0,9726,8264
185.1,9730,8268
185.2,9735,8271
185.3,9735,8278
185.4,9740,8289
185.5,9744,8291
185.6,9749,8298
185.7,9754,8301
185.8,9761,8307
185.9,9767,8312
186.0,9772,8318
186.1,9777,8322
186.2,9781,8326
186.3,9787,8331
186.4,9797,8336
186.5,9804,8342
186.6,9805,8349
186.7,9811,8355
186.8,9818,8359
186.9,9824,8369
187.0,9826,8372
187.1,9832,8377
187.2,9835,8380
187.3,9837,8384
187.4,9842,8387
187.5,9851,8390
187.6,9857,8399
187.7,9866,8403
187.8,9873,8408
187.9,9879,8416
188.0,9884,8421
188.1,9894,8429
188.2,9899,8435
188.3,9906,8441
188.4,9910,8442
188.5,9916,8445
188.6,9922,8455
188.7,9931,8466
188.8,9935,8471
188.9,9935,8479
189.0,9944,8488
189.1,9951,8496
189.2,9957,8506
189.3,9962,8510
189.4,9964,8515
189.5,9973,8522
189.6,9977,8531
189.7,9986,8533
189.8,9988,8543
189.9,9994,8546
190.0,10001,8552
190.1,10005,8562
190.2,10008,8563
190.3,10017,8566
190.4,10021,8573
190.5,10029,8578
190.6,10035,8585
190.7,10045,8594
190.8,10050,8602
190.9,10058,8608
191.0,10066,8612
191.1,10076,8613
191.2,10077,8618
191.3,10082,8626
191.4,10089,8628
191.5,10098,8633
191.6,10105,8639
191.7,10113,8645
191.8,10117,8646
191.9,10126,8650
192.0,10133,8653
192.1,10138,8658
192.2,10147,8668
192.3,10149,8673
192.4,10157,8680
192.5,10163,8683
192.6,10172,8692
192.7,10177,8698
192.8,10183,8708
192.9,10192,8714
193.0,10199,8724
193.1,10204,8727
193.2,10206,8735
193.3,10211,8746
193.4,10223,8749
193.5,10228,8755
193.6,10234,8761
193.7,10240,8765
193.8,10247,8771
193.9,10256,8776
194.0,10261,8785
194.1,10273,8791
194.2,10277,8798
194.3,10286,8807
194.4,10293,8814
194.5,10299,8821
194.6,10303,8830
194.7,10310,8834
194.8,10316,8838
194.9,10321,8846
195.0,10327,8853
195.1,10328,8858
195.2,10332,8866
195.3,10335,8871
195.4,10342,8878
195.5,10347,8889
195.6,10357,8896
195.7,10364,8903
195.8,10373,8913
195.9,10382,8920
196.0,10388,8923
196.1,10390,8933
196.2,10395,8939
196.3,10403,8950
196.4,10410,8959
196.5,10417,8962
196.6,10422,8970
196.7,10431,8977
196.8,10435,8980
196.9,10444,8988
197.0,10454,8999
197.1,10458,9007
197.2,10465,9010
197.3,10476,9017
197.4,10486,9025
197.5,10488,9031
197.6,10497,9035
197.7,10502,9042
197.8,10507,9053
197.9,10511,9063
198.0,10516,9071
198.1,10517,9078
198.2,10526,9082
198.3,10535,9097
198.4,10540,9105
198.5,10546,9113
198.6,10555,9120
198.7,10558,9130
198.8,10564,9134
198.9,10572,9140
199.0,10572,9146
199.1,10580,9153
199.2,10588,9161
199.3,10591,9168
199.4,10600,9174
199.5,10608,9180
199.6,10618,9189
199.7,10627,9193
199.8,10632,9202
199.9,10641,9207
200.0,10651,9212
200.1,10658,9220
200.2,10662,9225
200.3,10667,9231
200.4,10670,9240
200.5,10676,9247
200.6,10682,9252
200.7,10691,9257
200.8,10694,9263
200.9,10700,9269
201.0,10700,9275
201.1,10706,9282
201.2,10716,9286
201.3,10720,9298
201.4,10728,9309
201.5,10734,9317
201.6,10742,9327
201.7,10749,9331
201.8,10759,9336
201.9,10762,9343
202.0,10765,9349
202.1,10776,9353
202.2,10787,9361
202.3,10796,9372
202.4,10804,9379
202.5,10810,9387
202.6,10815,9391
202.7,10817,9394
202.8,10827,9402
202.9,10835,9410
203.0,10838,9419
203.1,10845,9423
203.2,10852,9427
203.3,10858,9436
203.4,10868,9440
203.5,10873,9447
203.6,10878,9455
203.7,10885,9462
203.8,10894,9468
203.9,10901,9480
204.0,10911,9488
204.1,10918,9496
204.2,10926,9504
204.3,10929,9514
204.4,10940,9520
204.5,10946,9529
204.6,10953,9538
204.7,10961,9543
204.8,10968,9547
204.9,10978,9554
205.0,10981,9562
205.1,10988,9571
205.2,10997,9582
205.3,11009,9590
205.4,11012,9596
205.5,11016,9605
205.6,11021,9609
205.7,11030,9609
205.8,11037,9616
205.9,11044,9624
206.0,11049,9631
206.1,11053,9634
206.2,11059,9639
206.3,11060,9645
206.4,11066,9650
206.5,11078,9658
206.6,11083,9663
206.7,11092,9665
206.8,11100,9674
206.9,11107,9681
207.0,11109,9689
207.1,11116,9699
207.2,11121,9702
207.3,11130,9706
207.4,11137,9712
207.5,11144,9724
207.6,11150,9730
207.7,11155,9739
207.8,11161,9747
207.9,11166,9754
208.0,11178,9763
208.1,11186,9771
208.2,11198,9778
208.3,11206,9790
208.4,11214,9796
208.5,11221,9802
208.6,11229,9807
208.7,11236,9820
208.8,11240,9829
208.9,11243,9839
209.0,11253,9841
209.1,11256,9846
209.2,11254,9855
209.3,11260,9861
209.4,11263,9867
209.5,11270,9879
209.6,11276,9882
209.7,11281,9888
209.8,11286,9894
209.9,11291,9900
210.0,11298,9910
210.1,11304,9917
210.2,11311,9924
210.3,11319,9933
210.4,11327,9940
210.5,11331,9948
210.6,11335,9951
210.7,11340,9960
210.8,11349,9969
210.9,11361,9978
211.0,11369,9981
211.1,11380,9986
211.2,11392,9992
211.3,11401,10001
211.4,11406,10010
211.5,11414,10014
211.6,11418,10023
211.7,11426,10030
211.8,11435,10039
211.9,11444,10050
212.0,11452,10056
212.1,11462,10064
212.2,11471,10075
212.3,11481,10081
212.4,11485,10087
212.5,11498,10099
212.6,11507,10108
212.7,11512,10114
212.8,11522,10122
212.9,11528,10127
213.0,11539,10136
213.1,11548,10144
213.2,11559,10159
213.3,11564,10165
213.4,11571,10169
213.5,11580,10176
213.6,11587,10186
213.7,11594,10197
213.8,11601,10205
213.9,11607,10212
214.0,11614,10215
214.1,11621,10221
214.2,11627,10229
214.3,11634,10236
214.4,11644,10237
214.5,11653,10241
214.6,11658,10247
214.7,11663,10253
214.8,11668,10263
214.9,11676,10271
215.0,11682,10285
215.1,11685,10289
215.2,11692,10292
215.3,11696,10299
215.4,11705,10307
215.5,11715,10315
215.6,11724,10323
215.7,11736,10334
215.8,11743,10343
215.9,11752,10347
216.0,11759,10356
216.1,11768,10363
216.2,11778,10371
216.3,11784,10375
216.4,11794,10384
216.5,11798,10390
216.6,11805,10395
216.7,11813,10400
216.8,11822,10408
216.9,11832,10418
217.0,11841,10426
217.1,11854,10433
217.2,11861,10441
217.3,11867,10450
217.4,11875,10461
217.5,11884,10468
217.6,11891,10475
217.7,11900,10485
217.8,11908,10491
217.9,11912,10495
218.0,11917,10501
218.1,11923,10513
218.2,11929,10517
218.3,11935,10522
218.4,11936,10530
218.5,11944,10538
218.6,11946,10546
218.7,11949,10556
218.8,11954,10565
218.9,11961,10567
219.0,11966,10575
219.1,11976,10582
219.2,11981,10587
219.3,11988,10594
219.4,11994,10599
219.5,12006,10604
219.6,12012,10609
219.7,12020,10615
219.8,12032,10623
219.9,12038,10632
220.0,12047,10641
220.1,12052,10648
220.2,12063,10655
220.3,12070,10665
220.4,12082,10673
220.5,12094,10681
220.6,12103,10689
220.7,12111,10699
220.8,12121,10709
220.9,12130,10717
221.0,12140,10726
221.1,12151,10735
221.2,12154,10741
221.3,12165,10750
221.4,12177,10763
221.5,12186,10772
221.6,12199,10778
221.7,12207,10785
221.8,12215,10793
221.9,12217,10800
222.0,12226,10810
222.1,12231,10818
222.2,12241,10825
222.3,12246,10836
222.4,12252,10845
222.5,12258,10852
222.6,12262,10866
222.7,12271,10875
222.8,12277,10881
222.9,12281,10889
223.0,12290,10898
223.1,12298,10910
223.2,12300,10913
223.3,12306,10923
223.4,12317,10937
223.5,12324,10941
223.6,12334,10953
223.7,12343,10960
223.8,12354,10972
223.9,12358,10979
224.0,12370,10985
224.1,12379,10994
224.2,12386,10998
224.3,12397,11003
224.4,12404,11014
224.5,12407,11018
224.6,12418,11025
224.7,12422,11034
224.8,12427,11042
224.9,12435,11051
225.0,12440,11058
225.1,12444,11065
225.2,12453,11075
225.3,12461,11081
225.4,12466,11093
225.5,12476,11101
225.6,12487,11115
225.7,12500,11121
225.8,12505,11129
225.9,12510,11134
226.0,12519,11137
226.1,12526,11144
226.2,12533,11149
226.3,12537,11156
226.4,12548,11162
226.5,12550,11164
226.6,12562,11172
226.7,12573,11182
226.8,12581,11192
226.9,12590,11198
227.0,12601,11204
227.1,12612,11210
227.2,12617,11216
227.3,12625,11224
227.4,12634,11233
227.5,12647,11237
227.6,12656,11247
227.7,12662,11255
227.8,12670,11264
227.9,12678,11271
228.0,12682,11276
228.1,12690,11287
228.2,12699,11295
228.3,12704,11304
228.4,12714,11317
228.5,12714,11321
228.6,12719,11329
228.7,12725,11334
228.8,12730,11340
228.9,12738,11352
229.0,12746,11356
229.1,12753,11366
229.2,12761,11375
229.3,12764,11381
229.4,12765,11387
229.5,12772,11395
229.6,12780,11403
229.7,12783,11417
229.8,12793,11423
229.9,12801,11432
230.0,12810,11441
230.1,12819,11447
230.2,12831,11451
230.3,12841,11459
230.4,12849,11463
230.5,12860,11475
230.6,12867,11482
230.7,12873,11491
230.8,12879,11499
230.9,12887,11507
231.0,12894,11513
231.1,12901,11524
231.2,12909,11529
231.3,12918,11537
231.4,12927,11549
231.5,12934,11558
231.6,12942,11565
231.7,12952,11571
231.8,12960,11576
231.9,12966,11583
232.0,12975,11589
232.1,12988,11601
232.2,12997,11607
232.3,13003,11616
232.4,13013,11628
232.5,13021,11631
232.6,13030,11641
232.7,13038,11648
232.8,13046,11654
232.9,13056,11662
233.0,13066,11669
233.1,13074,11678
233.2,13081,11687
233.3,13093,11695
233.4,13102,11701
233.5,13113,11708
233.6,13118,11716
233.7,13128,11722
233.8,13134,11731
233.9,13139,11739
234.0,13142,11749
234.1,13153,11758
234.2,13163,11767
234.3,13175,11770
234.4,13181,11781
234.5,13189,11790
234.6,13201,11799
234.7,13205,11805
234.8,13213,11811
234.9,13225,11821
235.0,13233,11834
235.1,13237,11841
235.2,13246,11851
235.3,13255,11858
235.4,13260,11866
235.5,13270,11873
235.6,13277,11880
235.7,13283,11889
235.8,13293,11901
235.9,13297,11911
236.0,13306,11918
236.1,13320,11923
236.2,13327,11931
236.3,13335,11940
236.4,13344,11950
236.5,13351,11958
236.6,13362,11965
236.7,13370,11974
236.8,13374,11980
236.9,13384,11985
237.0,13392,11993
237.1,13394,12006
237.2,13404,12018
237.3,13410,12023
237.4,13416,12031
237.5,13425,12035
237.6,13433,12043
237.7,13439,12052
237.8,13450,12062
237.9,13452,12075
238.0,13459,12088
238.1,13469,12099
238.2,13477,12108
238.3,13488,12118
238.4,13497,12126
238.5,13507,12139
238.6,13513,12144
238.7,13519,12152
238.8,13526,12160
238.9,13534,12168
239.0,13545,12177
239.1,13555,12186
239.2,13563,12191
239.3,13570,12197
239.4,13579,12205
239.5,13586,12212
239.6,13592,12221
239.7,13607,12229
239.8,13614,12233
239.9,13626,12241
240.0,13633,12248
240.1,13645,12258
240.2,13651,12267
240.3,13664,12273
240.4,13673,12285
240.5,13683,12293
240.6,13695,12301
240.7,13704,12312
240.8,13712,12322
240.9,13720,12328
241.0,13726,12334
241.1,13736,12341
241.2,13747,12352
241.3,13752,12364
241.4,13760,12373
241.5,13772,12379
241.6,13788,12386
241.7,13797,12395
241.8,13805,12405
241.9,13814,12409
242.0,13823,12421
242.1,13827,12434
242.2,13836,12441
242.3,13843,12449
242.4,13856,12452
242.5,13864,12456
242.6,13873,12466
242.7,13884,12474
242.8,13893,12479
242.9,13905,12482
243.0,13916,12486
243.1,13923,12495
243.2,13932,12498
243.3,13938,12507
243.4,13942,12510
243.5,13954,12521
243.6,13963,12525
243.7,13972,12530
243.8,13982,12535
243.9,13994,12539
244.0,14006,12548
244.1,14017,12556
244.2,14028,12565
244.3,14035,12572
244.4,14043,12580
244.5,14050,12593
244.6,14058,12603
244.7,14066,12613
244.8,14074,12616
244.9,14083,12629
245.0,14093,12635
245.1,14097,12646
245.2,14105,12658
245.3,14116,12665
245.4,14124,12676
245.5,14130,12683
245.6,14138,12692
245.7,14146,12700
245.8,14153,12706
245.9,14161,12715
246.0,14168,12723
246.1,14178,12734
246.2,14185,12744
246.3,14193,12755
246.4,14201,12757
246.5,14207,12765
246.6,14217,12777
246.7,14226,12787
246.8,14232,12794
246.9,14240,12802
247.0,14250,12810
247.1,14260,12814
247.2,14267,12828
247.3,14272,12838
247.4,14280,12845
247.5,14290,12858
247.6,14298,12870
247.7,14304,12879
247.8,14316,12886
247.9,14326,12895
248.0,14335,12909
248.1,14342,12916
248.2,14349,12925
248.3,14360,12933
248.4,14366,12943
248.5,14376,12947
248.6,14387,12952
248.7,14400,12958
248.8,14405,12968
248.9,14414,12977
249.0,14425,12985
249.1,14433,12996
249.2,14441,13004
249.3,14448,13010
249.4,14459,13019
249.5,14467,13026
249.6,14474,13029
249.7,14483,13043
249.8,14491,13054
249.9,14499,13061
250.0,14504,13071
250.1,14512,13080
250.2,14521,13084
250.3,14530,13095
250.4,14539,13106
250.5,14550,13111
250.6,14559,13116
250.7,14566,13125
250.8,14577,13135
250.9,14585,13144
251.0,14590,13156
251.1,14596,13162
251.2,14608,13172
251.3,14615,13180
251.4,14621,13185
251.5,14631,13199
251.6,14632,13204
251.7,14640,13216
251.8,14647,13224
251.9,14656,13233
252.0,14669,13237
252.1,14680,13246
252.2,14686,13252
252.3,14691,13258
252.4,14699,13267
252.5,14705,13268
252.6,14719,13272
252.7,14726,13284
252.8,14734,13292
252.9,14741,13301
253.0,14749,13307
253.1,14754,13314
253.2,14757,13320
253.3,14768,13331
253.4,14775,13339
253.5,14785,13346
253.6,14792,13353
253.7,14804,13364
253.8,14816,13375
253.9,14826,13383
254.0,14836,13392
254.1,14851,13405
254.2,14860,13414
254.3,14877,13425
254.4,14884,13433
254.5,14895,13441
254.6,14903,13454
254.7,14912,13460
254.8,14922,13468
254.9,14931,13478
255.0,14940,13490
255.1,14943,13500
255.2,14952,13506
255.3,14957,13515
255.4,14968,13523
255.5,14975,13532
255.6,14987,13538
255.7,14993,13542
255.8,14998,13553
255.9,15006,13561
256.0,15012,13565
256.1,15017,13572
256.2,15025,13580
256.3,15028,13586
256.4,15038,13594
256.5,15044,13602
256.6,15052,13609
256.7,15058,13615
256.8,15067,13620
256.9,15074,13626
257.0,15084,13633
257.1,15090,13640
257.2,15101,13645
257.3,15104,13651
257.4,15114,13658
257.5,15122,13668
257.6,15130,13678
257.7,15142,13689
257.8,15147,13701
257.9,15157,13709
258.0,15170,13716
258.1,15185,13724
258.2,15196,13730
258.3,15206,13738
258.4,15211,13747
258.5,15220,13752
258.6,15230,13765
258.7,15235,13773
258.8,15251,13782
258.9,15267,13791
259.0,15273,13797
259.1,15279,13803
259.2,15291,13809
259.3,15302,13817
259.4,15308,13829
259.5,15315,13839
259.6,15326,13846
259.7,15333,13856
259.8,15343,13864
259.9,15352,13876
260.0,15363,13884
260.1,15372,13892
260.2,15385,13900
260.3,15396,13905
260.4,15402,13913
260.5,15408,13924
260.6,15417,13935
260.7,15428,13942
260.8,15433,13950
260.9,15436,13958
261.0,15442,13963
261.1,15454,13969
261.2,15461,13972
261.3,15466,13982
261.4,15474,13995
261.5,15483,14001
261.6,15487,14004
261.7,15494,14015
261.8,15504,14021
261.9,15514,14030
262.0,15524,14039
262.1,15536,14049
262.2,15544,14058
262.3,15553,14066
262.4,15561,14074
262.5,15566,14086
262.6,15575,14092
262.7,15588,14101
262.8,15593,14105
262.9,15600,14109
263.0,15605,14115
263.1,15612,14122
263.2,15620,14134
263.3,15629,14142
263.4,15638,14152
263.5,15641,14158
263.6,15653,14171
263.7,15660,14179
263.8,15666,14187
263.9,15670,14198
264.0,15680,14207
264.1,15686,14214
264.2,15690,14222
264.3,15697,14230
264.4,15704,14238
264.5,15710,14250
264.6,15718,14260
264.7,15726,14269
264.8,15733,14276
264.9,15741,14283
265.0,15752,14294
265.1,15759,14301
265.2,15770,14313
265.3,15776,14319
265.4,15786,14329
265.5,15793,14336
265.6,15796,14342
265.7,15801,14352
265.8,15808,14361
265.9,15815,14369
266.0,15828,14373
266.1,15841,14379
266.2,15849,14391
266.3,15857,14396
266.4,15864,14401
266.5,15873,14409
266.6,15886,14414
266.7,15893,14419
266.8,15903,14422
266.9,15911,14426
267.0,15921,14435
267.1,15928,14446
267.2,15935,14458
267.3,15946,14466
267.4,15955,14472
267.5,15963,14478
267.6,15970,14487
267.7,15976,14495
267.8,15985,14502
267.9,15994,14509
268.0,16003,14521
268.1,16010,14528
268.2,16016,14535
268.3,16022,14541
268.4,16029,14549
268.5,16041,14560
268.6,16052,14572
268.7,16059,14584
268.8,16064,14594
268.9,16072,14604
269.0,16083,14616
269.1,16096,14625
269.2,16104,14631
269.3,16113,14644
269.4,16119,14653
269.5,16121,14660
269.6,16131,14666
269.7,16135,14673
269.8,16143,14682
269.9,16150,14690
270.0,16157,14700
270.1,16164,14708
270.2,16172,14716
270.3,16185,14718
270.4,16193,14726
270.5,16204,14737
270.6,16208,14746
270.7,16212,14759
270.8,16219,14770
270.9,16225,14777
271.0,16231,14791
271.1,16243,14797
271.2,16250,14802
271.3,16257,14811
271.4,16269,14817
271.5,16277,14830
271.6,16284,14837
271.7,16291,14847
271.8,16299,14850
271.9,16305,14856
272.0,16314,14862
272.1,16324,14873
272.2,16336,14878
272.3,16345,14884
272.4,16349,14892
272.5,16351,14899
272.6,16357,14902
272.7,16364,14909
272.8,16374,14918
272.9,16377,14923
273.0,16388,14929
273.1,16396,14940
273.2,16404,14951
273.3,16406,14959
273.4,16415,14966
273.5,16424,14971
273.6,16430,14977
273.7,16441,14982
273.8,16450,14992
273.9,16458,15002
274.0,16467,15014
274.1,16474,15023
274.2,16480,15035
274.3,16491,15047
274.4,16496,15053
274.5,16508,15068
274.6,16518,15073
274.7,16522,15080
274.8,16529,15088
274.9,16538,15098
275.0,16549,15108
275.1,16552,15114
275.2,16562,15120
275.3,16569,15126
275.4,16580,15136
275.5,16589,15143
275.6,16598,15149
275.7,16601,15154
275.8,16613,15159
275.9,16623,15163
276.0,16633,15167
276.1,16640,15178
276.2,16649,15186
276.3,16658,15193
276.4,16664,15202
276.5,16672,15212
276.6,16683,15222
276.7,16691,15231
276.8,16696,15240
276.9,16698,15252
277.0,16710,15258
277.1,16717,15265
277.2,16724,15271
277.3,16730,15278
277.4,16737,15284
277.5,16749,15290
277.6,16756,15297
277.7,16764,15307
277.8,16771,15312
277.9,16781,15318
278.0,16789,15328
278.1,16801,15338
278.2,16812,15343
278.3,16823,15348
278.4,16828,15356
278.5,16831,15360
278.6,16841,15374
278.7,16848,15380
278.8,16857,15388
278.9,16866,15394
279.0,16875,15398
279.1,16883,15408
279.2,16891,15417
279.3,16897,15428
279.4,16901,15436
279.5,16905,15445
279.6,16911,15452
279.7,16921,15461
279.8,16927,15464
279.9,16930,15471
280.0,16935,15475
280.1,16939,15479
280.2,16946,15488
280.3,16951,15493
280.4,16957,15500
280.5,16965,15504
280.6,16969,15512
280.7,16976,15522
280.8,16985,15529
280.9,16989,15537
281.0,16994,15545
281.1,17005,15555
281.2,17015,15564
281.3,17021,15573
281.4,17032,15578
281.5,17040,15586
281.6,17049,15594
281.7,17058,15604
