timestamp left_ticks right_ticks
28.0 82400 84000
28.02 82464 84064
28.04 82528 84128
28.06 82592 84192
28.08 82656 84256
28.1 82720 84320
28.12 82784 84384
28.14 82848 84448
28.16 82912 84512
28.18 82976 84576
28.2 83040 84640
28.22 83104 84704
28.24 83168 84768
28.26 83232 84832
28.28 83296 84896
28.3 83360 84960
28.32 83424 85024
28.34 83488 85088
28.36 83552 85152
28.38 83616 85216
28.4 83680 85280
28.42 83744 85344
28.44 83808 85408
28.46 83872 85472
28.48 83936 85536
28.5 84000 85600
28.52 84064 85664
28.54 84128 85728
28.56 84192 85792
28.58 84256 85856
28.6 84320 85920
28.62 84384 85984
28.64 84448 86048
28.66 84512 86112
28.68 84576 86176
28.7 84640 86240
28.72 84704 86304
28.74 84768 86368
28.76 84832 86432
28.78 84896 86496
28.8 84960 86560
28.82 85024 86624
28.84 85088 86688
28.86 85152 86752
28.88 85216 86816
28.9 85280 86880
28.92 85344 86944
28.94 85408 87008
28.96 85472 87072
28.98 85536 87136
29.0 85600 87200
29.02 85664 87264
29.04 85728 87328
29.06 85792 87392
29.08 85856 87456
29.1 85920 87520
29.12 85984 87584
29.14 86048 87648
29.16 86112 87712
29.18 86176 87776
29.2 86240 87840
29.22 86304 87904
29.24 86368 87968
29.26 86432 88032
29.28 86496 88096
29.3 86560 88160
29.32 86624 88224
29.34 86688 88288
29.36 86752 88352
29.38 86816 88416
29.4 86880 88480
29.42 86944 88544
29.44 87008 88608
29.46 87072 88672
29.48 87136 88736
29.5 87200 88800
29.52 87264 88864
29.54 87328 88928
29.56 87392 88992
29.58 87456 89056
29.6 87520 89120
29.62 87584 89184
29.64 87648 89248
29.66 87712 89312
29.68 87776 89376
29.7 87840 89440
29.72 87904 89504
29.74 87968 89568
29.76 88032 89632
29.78 88096 89696
29.8 88160 89760
29.82 88224 89824
29.84 88288 89888
29.86 88352 89952
29.88 88416 90016
29.9 88480 90080
29.92 88544 90144
29.94 88608 90208
29.96 88672 90272
29.98 88736 90336
30.0 88800 90400
30.02 88864 90464
30.04 88928 90528
30.06 88992 90592
30.08 89056 90656
30.1 89120 90720
30.12 89184 90784
30.14 89248 90848
30.16 89312 90912
30.18 89376 90976
30.2 89440 91040
30.22 89504 91104
30.24 89568 91168
30.26 89632 91232
30.28 89696 91296
30.3 89760 91360
30.32 89824 91424
30.34 89888 91488
30.36 89952 91552
30.38 90016 91616
30.4 90080 91680
30.42 90144 91744
30.44 90208 91808
30.46 90272 91872
30.48 90336 91936
30.5 90400 92000
30.52 90464 92064
30.54 90528 92128
30.56 90592 92192
30.58 90656 92256
30.6 90720 92320
30.62 90784 92384
30.64 90848 92448
30.66 90912 92512
30.68 90976 92576
30.7 91040 92640
30.72 91104 92704
30.74 91168 92768
30.76 91232 92832
30.78 91296 92896
30.8 91360 92960
30.82 91424 93024
30.84 91488 93088
30.86 91552 93152
30.88 91616 93216
30.9 91680 93280
30.92 91744 93344
30.94 91808 93408
30.96 91872 93472
30.98 91936 93536
31.0 92000 93600
31.02 92064 93664
31.04 92128 93728
31.06 92192 93792
31.08 92256 93856
31.1 92320 93920
31.12 92384 93984
31.14 92448 94048
31.16 92512 94112
31.18 92576 94176
31.2 92640 94240
31.22 92704 94304
31.24 92768 94368
31.26 92832 94432
31.28 92896 94496
31.3 92960 94560
31.32 93024 94624
31.34 93088 94688
31.36 93152 94752
31.38 93216 94816
31.4 93280 94880
31.42 93344 94944
31.44 93408 95008
31.46 93472 95072
31.48 93536 95136
31.5 93600 95200
31.52 93664 95264
31.54 93728 95328
31.56 93792 95392
31.58 93856 95456
31.6 93920 95520
31.62 93984 95584
31.64 94048 95648
31.66 94112 95712
31.68 94176 95776
31.7 94240 95840
31.72 94304 95904
31.74 94368 95968
31.76 94432 96032
31.78 94496 96096
31.8 94560 96160
31.82 94624 96224
31.84 94688 96288
31.86 94752 96352
31.88 94816 96416
31.9 94880 96480
31.92 94944 96544
31.94 95008 96608
31.96 95072 96672
31.98 95136 96736
32.0 95200 96800
32.02 95192 96808
32.04 95184 96816
32.06 95176 96824
32.08 95168 96832
32.1 95160 96840
32.12 95152 96848
32.14 95144 96856
32.16 95136 96864
32.18 95128 96872
32.2 95120 96880
32.22 95112 96888
32.24 95104 96896
32.26 95096 96904
32.28 95088 96912
32.3 95080 96920
32.32 95072 96928
32.34 95064 96936
32.36 95056 96944
32.38 95048 96952
32.4 95040 96960
32.42 95032 96968
32.44 95024 96976
32.46 95016 96984
32.48 95008 96992
32.5 95000 97000
32.52 94992 97008
32.54 94984 97016
32.56 94976 97024
32.58 94968 97032
32.6 94960 97040
32.62 94952 97048
32.64 94944 97056
32.66 94936 97064
32.68 94928 97072
32.7 94920 97080
32.72 94912 97088
32.74 94904 97096
32.76 94896 97104
32.78 94888 97112
32.8 94880 97120
32.82 94872 97128
32.84 94864 97136
32.86 94856 97144
32.88 94848 97152
32.9 94840 97160
32.92 94832 97168
32.94 94824 97176
32.96 94816 97184
32.98 94808 97192
33.0 94800 97200
33.02 94864 97264
33.04 94928 97328
33.06 94992 97392
33.08 95056 97456
33.1 95120 97520
33.12 95184 97584
33.14 95248 97648
33.16 95312 97712
33.18 95376 97776
33.2 95440 97840
33.22 95504 97904
33.24 95568 97968
33.26 95632 98032
33.28 95696 98096
33.3 95760 98160
33.32 95824 98224
33.34 95888 98288
33.36 95952 98352
33.38 96016 98416
33.4 96080 98480
33.42 96144 98544
33.44 96208 98608
33.46 96272 98672
33.48 96336 98736
33.5 96400 98800
33.52 96464 98864
33.54 96528 98928
33.56 96592 98992
33.58 96656 99056
33.6 96720 99120
33.62 96784 99184
33.64 96848 99248
33.66 96912 99312
33.68 96976 99376
33.7 97040 99440
33.72 97104 99504
33.74 97168 99568
33.76 97232 99632
33.78 97296 99696
33.8 97360 99760
33.82 97424 99824
33.84 97488 99888
33.86 97552 99952
33.88 97616 100016
33.9 97680 100080
33.92 97744 100144
33.94 97808 100208
33.96 97872 100272
33.98 97936 100336
34.0 98000 100400
34.02 98064 100464
34.04 98128 100528
34.06 98192 100592
34.08 98256 100656
34.1 98320 100720
34.12 98384 100784
34.14 98448 100848
34.16 98512 100912
34.18 98576 100976
34.2 98640 101040
34.22 98704 101104
34.24 98768 101168
34.26 98832 101232
34.28 98896 101296
34.3 98960 101360
34.32 99024 101424
34.34 99088 101488
34.36 99152 101552
34.38 99216 101616
34.4 99280 101680
34.42 99344 101744
34.44 99408 101808
34.46 99472 101872
34.48 99536 101936
34.5 99600 102000
34.52 99664 102064
34.54 99728 102128
34.56 99792 102192
34.58 99856 102256
34.6 99920 102320
34.62 99984 102384
34.64 100048 102448
34.66 100112 102512
34.68 100176 102576
34.7 100240 102640
34.72 100304 102704
34.74 100368 102768
34.76 100432 102832
34.78 100496 102896
34.8 100560 102960
34.82 100624 103024
34.84 100688 103088
34.86 100752 103152
34.88 100816 103216
34.9 100880 103280
34.92 100944 103344
34.94 101008 103408
34.96 101072 103472
34.98 101136 103536
35.0 101200 103600
35.02 101264 103664
35.04 101328 103728
35.06 101392 103792
35.08 101456 103856
35.1 101520 103920
35.12 101584 103984
35.14 101648 104048
35.16 101712 104112
35.18 101776 104176
35.2 101840 104240
35.22 101904 104304
35.24 101968 104368
35.26 102032 104432
35.28 102096 104496
35.3 102160 104560
35.32 102224 104624
35.34 102288 104688
35.36 102352 104752
35.38 102416 104816
35.4 102480 104880
35.42 102544 104944
35.44 102608 105008
35.46 102672 105072
35.48 102736 105136
35.5 102800 105200
35.52 102864 105264
35.54 102928 105328
35.56 102992 105392
35.58 103056 105456
35.6 103120 105520
35.62 103184 105584
35.64 103248 105648
35.66 103312 105712
35.68 103376 105776
35.7 103440 105840
35.72 103504 105904
35.74 103568 105968
35.76 103632 106032
35.78 103696 106096
35.8 103760 106160
35.82 103824 106224
35.84 103888 106288
35.86 103952 106352
35.88 104016 106416
35.9 104080 106480
35.92 104144 106544
35.94 104208 106608
35.96 104272 106672
35.98 104336 106736
36.0 104400 106800
36.02 104464 106864
36.04 104528 106928
36.06 104592 106992
36.08 104656 107056
36.1 104720 107120
36.12 104784 107184
36.14 104848 107248
36.16 104912 107312
36.18 104976 107376
36.2 105040 107440
36.22 105104 107504
36.24 105168 107568
36.26 105232 107632
36.28 105296 107696
36.3 105360 107760
36.32 105424 107824
36.34 105488 107888
36.36 105552 107952
36.38 105616 108016
36.4 105680 108080
36.42 105744 108144
36.44 105808 108208
36.46 105872 108272
36.48 105936 108336
36.5 106000 108400
36.52 106064 108464
36.54 106128 108528
36.56 106192 108592
36.58 106256 108656
36.6 106320 108720
36.62 106384 108784
36.64 106448 108848
36.66 106512 108912
36.68 106576 108976
36.7 106640 109040
36.72 106704 109104
36.74 106768 109168
36.76 106832 109232
36.78 106896 109296
36.8 106960 109360
36.82 107024 109424
36.84 107088 109488
36.86 107152 109552
36.88 107216 109616
36.9 107280 109680
36.92 107344 109744
36.94 107408 109808
36.96 107472 109872
36.98 107536 109936
37.0 107600 110000
37.02 107664 110064
37.04 107728 110128
37.06 107792 110192
37.08 107856 110256
37.1 107920 110320
37.12 107984 110384
37.14 108048 110448
37.16 108112 110512
37.18 108176 110576
37.2 108240 110640
37.22 108304 110704
37.24 108368 110768
37.26 108432 110832
37.28 108496 110896
37.3 108560 110960
37.32 108624 111024
37.34 108688 111088
37.36 108752 111152
37.38 108816 111216
37.4 108880 111280
37.42 108944 111344
37.44 109008 111408
37.46 109072 111472
37.48 109136 111536
37.5 109200 111600
37.52 109264 111664
37.54 109328 111728
37.56 109392 111792
37.58 109456 111856
37.6 109520 111920
37.62 109584 111984
37.64 109648 112048
37.66 109712 112112
37.68 109776 112176
37.7 109840 112240
37.72 109904 112304
37.74 109968 112368
37.76 110032 112432
37.78 110096 112496
37.8 110160 112560
37.82 110224 112624
37.84 110288 112688
37.86 110352 112752
37.88 110416 112816
37.9 110480 112880
37.92 110544 112944
37.94 110608 113008
37.96 110672 113072
37.98 110736 113136
38.0 110800 113200
38.02 110864 113264
38.04 110928 113328
38.06 110992 113392
38.08 111056 113456
38.1 111120 113520
38.12 111184 113584
38.14 111248 113648
38.16 111312 113712
38.18 111376 113776
38.2 111440 113840
38.22 111504 113904
38.24 111568 113968
38.26 111632 114032
38.28 111696 114096
38.3 111760 114160
38.32 111824 114224
38.34 111888 114288
38.36 111952 114352
38.38 112016 114416
38.4 112080 114480
38.42 112144 114544
38.44 112208 114608
38.46 112272 114672
38.48 112336 114736
38.5 112400 114800
38.52 112464 114864
38.54 112528 114928
38.56 112592 114992
38.58 112656 115056
38.6 112720 115120
38.62 112784 115184
38.64 112848 115248
38.66 112912 115312
38.68 112976 115376
38.7 113040 115440
38.72 113104 115504
38.74 113168 115568
38.76 113232 115632
38.78 113296 115696
38.8 113360 115760
38.82 113424 115824
38.84 113488 115888
38.86 113552 115952
38.88 113616 116016
38.9 113680 116080
38.92 113744 116144
38.94 113808 116208
38.96 113872 116272
38.98 113936 116336
39.0 114000 116400
39.02 114064 116464
39.04 114128 116528
39.06 114192 116592
39.08 114256 116656
39.1 114320 116720
39.12 114384 116784
39.14 114448 116848
39.16 114512 116912
39.18 114576 116976
39.2 114640 117040
39.22 114704 117104
39.24 114768 117168
39.26 114832 117232
39.28 114896 117296
39.3 114960 117360
39.32 115024 117424
39.34 115088 117488
39.36 115152 117552
39.38 115216 117616
39.4 115280 117680
39.42 115344 117744
39.44 115408 117808
39.46 115472 117872
39.48 115536 117936
39.5 115600 118000
39.52 115664 118064
39.54 115728 118128
39.56 115792 118192
39.58 115856 118256
39.6 115920 118320
39.62 115984 118384
39.64 116048 118448
39.66 116112 118512
39.68 116176 118576
39.7 116240 118640
39.72 116304 118704
39.74 116368 118768
39.76 116432 118832
39.78 116496 118896
39.8 116560 118960
39.82 116624 119024
39.84 116688 119088
39.86 116752 119152
39.88 116816 119216
39.9 116880 119280
39.92 116944 119344
39.94 117008 119408
39.96 117072 119472
39.98 117136 119536
40.0 117200 119600
40.02 117264 119664
40.04 117328 119728
40.06 117392 119792
40.08 117456 119856
40.1 117520 119920
40.12 117584 119984
40.14 117648 120048
40.16 117712 120112
40.18 117776 120176
40.2 117840 120240
40.22 117904 120304
40.24 117968 120368
40.26 118032 120432
40.28 118096 120496
40.3 118160 120560
40.32 118224 120624
40.34 118288 120688
40.36 118352 120752
40.38 118416 120816
40.4 118480 120880
40.42 118544 120944
40.44 118608 121008
40.46 118672 121072
40.48 118736 121136
40.5 118800 121200
40.52 118864 121264
40.54 118928 121328
40.56 118992 121392
40.58 119056 121456
40.6 119120 121520
40.62 119184 121584
40.64 119248 121648
40.66 119312 121712
40.68 119376 121776
40.7 119440 121840
40.72 119504 121904
40.74 119568 121968
40.76 119632 122032
40.78 119696 122096
40.8 119760 122160
40.82 119824 122224
40.84 119888 122288
40.86 119952 122352
40.88 120016 122416
40.9 120080 122480
40.92 120144 122544
40.94 120208 122608
40.96 120272 122672
40.98 120336 122736
41.0 120400 122800
41.02 120464 122864
41.04 120528 122928
41.06 120592 122992
41.08 120656 123056
41.1 120720 123120
41.12 120784 123184
41.14 120848 123248
41.16 120912 123312
41.18 120976 123376
41.2 121040 123440
41.22 121104 123504
41.24 121168 123568
41.26 121232 123632
41.28 121296 123696
41.3 121360 123760
41.32 121424 123824
41.34 121488 123888
41.36 121552 123952
41.38 121616 124016
41.4 121680 124080
41.42 121744 124144
41.44 121808 124208
41.46 121872 124272
41.48 121936 124336
41.5 122000 124400
41.52 122064 124464
41.54 122128 124528
41.56 122192 124592
41.58 122256 124656
41.6 122320 124720
41.62 122384 124784
41.64 122448 124848
41.66 122512 124912
41.68 122576 124976
41.7 122640 125040
41.72 122704 125104
41.74 122768 125168
41.76 122832 125232
41.78 122896 125296
41.8 122960 125360
41.82 123024 125424
41.84 123088 125488
41.86 123152 125552
41.88 123216 125616
41.9 123280 125680
41.92 123344 125744
41.94 123408 125808
41.96 123472 125872
41.98 123536 125936
42.0 123600 126000
42.02 123664 126064
42.04 123728 126128
42.06 123792 126192
42.08 123856 126256
42.1 123920 126320
42.12 123984 126384
42.14 124048 126448
42.16 124112 126512
42.18 124176 126576
42.2 124240 126640
42.22 124304 126704
42.24 124368 126768
42.26 124432 126832
42.28 124496 126896
42.3 124560 126960
42.32 124624 127024
42.34 124688 127088
42.36 124752 127152
42.38 124816 127216
42.4 124880 127280
42.42 124944 127344
42.44 125008 127408
42.46 125072 127472
42.48 125136 127536
42.5 125200 127600
42.52 125264 127664
42.54 125328 127728
42.56 125392 127792
42.58 125456 127856
42.6 125520 127920
42.62 125584 127984
42.64 125648 128048
42.66 125712 128112
42.68 125776 128176
42.7 125840 128240
42.72 125904 128304
42.74 125968 128368
42.76 126032 128432
42.78 126096 128496
42.8 126160 128560
42.82 126224 128624
42.84 126288 128688
42.86 126352 128752
42.88 126416 128816
42.9 126480 128880
42.92 126544 128944
42.94 126608 129008
42.96 126672 129072
42.98 126736 129136
43.0 126800 129200
43.02 126792 129208
43.04 126784 129216
43.06 126776 129224
43.08 126768 129232
43.1 126760 129240
43.12 126752 129248
43.14 126744 129256
43.16 126736 129264
43.18 126728 129272
43.2 126720 129280
43.22 126712 129288
43.24 126704 129296
43.26 126696 129304
43.28 126688 129312
43.3 126680 129320
43.32 126672 129328
43.34 126664 129336
43.36 126656 129344
43.38 126648 129352
43.4 126640 129360
43.42 126632 129368
43.44 126624 129376
43.46 126616 129384
43.48 126608 129392
43.5 126600 129400
43.52 126592 129408
43.54 126584 129416
43.56 126576 129424
43.58 126568 129432
43.6 126560 129440
43.62 126552 129448
43.64 126544 129456
43.66 126536 129464
43.68 126528 129472
43.7 126520 129480
43.72 126512 129488
43.74 126504 129496
43.76 126496 129504
43.78 126488 129512
43.8 126480 129520
43.82 126472 129528
43.84 126464 129536
43.86 126456 129544
43.88 126448 129552
43.9 126440 129560
43.92 126432 129568
43.94 126424 129576
43.96 126416 129584
43.98 126408 129592
44.0 126400 129600
